oˀga:sˀah	o-ˀga:s-ˀah		it.o-evening.stative-diminutive	'evening'	oˀgá:sˀah	o-ˀgá:s-ˀah		
deyoˀga:s	de-yo-ˀga:s		dualic-it.o-evening.stative	'the night is coming’; ‘early night'	deyóˀga:s	de-yó-ˀga:s		
ihe:ˀah	i-h-e:-ˀah		prothetic-he.a-go.stative-diminutive	'he is just walking along'	ihé:ˀah	i-h-é:-ˀah		
iheˀ	i-h-e-ˀ		prothetic-he.a-go.stative	'he is walking, moving'	iheˀ	i-h-e-ˀ		
a:we:tˀah	a:-w-e:t-ˀah		indefinite-it.a-cause.to.think-diminutive	'it is implied, pretend'	a:wé:tˀah	a:-w-é:t-ˀah		
a:we:ˀ	a:-w-e:-ˀ		indefinite-it.a-think-punctual	'it should want, think'	á:we:ˀ	á:-w-e:-ˀ		
tiyo:tˀah	ti-yo:-t-ˀah		contrastive-it.o-stand.stative-diminutive	'it is queer, unusual, odd'	tiyó:tˀah	ti-yó:-t-ˀah		
tiganǫ̲hsa:de:ˀah	ti-ga-nǫ̲hs-a:de:-ˀah		contrastive-it.a-house-exist.stative-diminutive	'not a normal house'	tiganǫ̲hsa:dé:ˀah	ti-ga-nǫ̲hs-a:dé:-ˀah		
tęhayęto:ˀah	t-ę-ha-yęto:-ˀah		contrastive-future-he.a-plant.punctual-diminutive	'he will just plant it any old way or place, helter-skelter'	tęhayętó:ˀah	t-ę-ha-yętó:-ˀah		
hahe:tgę:sˀah	ha-he:tgę:-s-ˀah		he.a-ugly.stative-plural-diminutive	'he is unattractive'	hahe:tgę́:sˀah	ha-he:tgę́:-s-ˀah		
hahe:tgęˀ	ha-he:tgęˀ		he.a-ugly.stative	'he is ugly'	hahé:tgęˀ	ha-hé:tgęˀ		
onǫhsatgi:sˀah	o-nǫhs-a-tgi:-s-ˀah		it.o-house-joinerA-ugly.stative-plural-diminutive	'ugly house'	onǫhsatgí:sˀah	o-nǫhs-a-tgí:-s-ˀah		
onǫhsatgiˀ	o-nǫhs-a-tgiˀ		it.o-house-joinerA-ugly.stative	'dirty house'	onǫ́hsatgiˀ	o-nǫ́hs-a-tgiˀ		
ga̲hwajiyowanę:hah	ga-hwajiy-owanę:-hah		it.a-family-big.stative-diminutive	'my family is fairly big'	ga̲hwajiyowanę́:hah	ga-hwajiy-owanę́:-hah		
ga̲hwajiyowanęh	ga-hwajiy-owanęh		it.a-family-big.stative	'big family'	ga̲hwajiyówanęh	ga-hwajiy-ówanęh		
niyǫ:hah	ni-y-ǫ:-hah		partitive-it.o-a.certain.amount.stative-diminutive	'few, a little bit'	niyǫ́:hah	ni-y-ǫ́:-hah		
ni:yǫ:	ni:-y-ǫ:		partitive-it.o-a.certain.amount.stative	'amount of things'	ní:yǫ:	ní:-y-ǫ:		
sgęnǫgowa:hah	s-g-ęnǫ-gowa:-hah		repetitive-it.a.originate.from-big-diminutive	'slowly, fairly slow'	sgęnǫgowá:hah	s-g-ęnǫ-gowá:-hah		
gowa:nę:hah	g-owa:nę:-hah		it.big.stative-diminutive	'it is fairly big'	gowa:nę́:hah	g-owa:nę́:-hah		
ihe:hah	i-h-e:-hah		prothetic-he.a-think.stative-diminutive	'he thinks highly of himself'	ihé:hah	i-h-é:-hah		
shede̲hji:hah	shede̲h-ji:-hah		early.morning-intensifier-diminutive	'early morning' atypical word functioning as a ‘noun’	shede̲hjí:hah	shede̲h-jí:-hah		
tsishehde̲hjih	tsi-shede̲h-jih		coincident-early.morning-intensifier	'this morning'	tsishéhde̲hjih	tsi-shéde̲h-jih		
gagwide̲hneh	ga-gwide̲-hneh		it.a-early.spring-at	'springtime, in the spring'	gagwíde̲hneh	ga-gwíde̲-hneh		
ęyoˀga:ˀ	ę-yo-ˀga:-ˀ		future-it.o-evening-punctual	'tonight'	ęyóˀga:ˀ	ę-yó-ˀga:-ˀ		
oˀga:sˀahne:hah	o-ˀga:s-ˀah-hne:-hah		it.o-evening.stative-diminutive-at-diminutive	'eveningish'	oˀga:sˀahné:hah	o-ˀga:s-ˀah-hné:-hah		
oˀga:sˀah	o-ˀga:s-ˀah		it.o-evening.stative-diminutive	'evening'	oˀgá:sˀah	o-ˀgá:s-ˀah		
hagęhjih	ha-gęhjih		he.a-old.stative	'old man'	hagę́hjih	ha-gę́hjih		
niyagawe:nǫh	ni-yagaw-e:nǫ-h		partitive-cislocative-she.o-originate.from-habitual	'female stranger'	niyagawé:nǫh	ni-yagaw-é:nǫ-h		
dagu:sgo:wah	dagu:s-go:wah		cat-big	'big cat'	dagu:sgó:wah	dagu:s-gó:wah		
onǫhdago:wah	o-nǫhd-a-go:wah		it.o-bur-joinerA-big	'burdock'	onǫhdagó:wah	o-nǫhd-a-gó:wah		
onǫhdaˀ	o-nǫhd-aˀ		it.o-bur-nsf	'bur'	onǫ́hdaˀ	o-nǫ́hd-aˀ		
otręˀdago:wah	o-tręˀd-a-go:wah		it.o-fly-joinerA-big	'horsefly'	otręˀdagó:wah	o-tręˀd-a-gó:wah		
otręˀdaˀ	o-tręˀd-aˀ		it.o-fly-nsf	'fly'	otrę́ˀdaˀ	o-trę́ˀd-aˀ		
gwa̲ˀyǫgo:wah	gwa̲ˀyǫ-go:wah		rabbit-big	'jackrabbit'	gwa̲ˀyǫgó:wah	gwa̲ˀyǫ-gó:wah		
gayane̲hsraˀgo:wah	ga-yane̲hsr-aˀ-go:wah		it.a-law-joinerA-big	'the Great Law'	Gayane̲hsraˀgó:wah	ga-yane̲hsr-aˀ-gó:wah		
gayane̲hsraˀ	ga-yane̲hsr-aˀ		it.a-law-nsf	'rights, laws, code'	gayáne̲hsraˀ	ga-yane̲hsr-aˀ		
ohstowago:wah	o-hstow-a-go:wah		it.o-feather-joinerA-big	'Great Feather Dance'	ohstowagó:wah	o-hstow-a-gó:wah		
awęheˀgo:wah	awęheˀ-go:wah		ø.prefix-wing-big	'eagle'	awęheˀgó:wah	awęheˀ-gó:wah		
ga̲hnyaˀsesgo:wah	ga̲-hnyaˀs-es-go:wah		it.a-neck-long.stative-big	'giraffe'	ga̲hnyaˀsesgó:wah	ga̲-hnyaˀs-es-gó:wah		
ga̲hnyaˀse:s	ga̲-hnyaˀs-e:s		it.a-neck-long.stative	'it has a long neck'	ga̲hnyáˀse:s	ga̲-hnyáˀs-e:s		
okdehatgiˀ	o-kdeh-a-tgiˀ		it.o-root-joinerA-ugly.stative	'dirty or ugly root'	okdéhatgiˀ	o-kdéh-a-tgiˀ		
gayęˀgwasgo:wah	ga-yęˀgw-a-k-s-go:wah		it.a-tobacco-joinerA-eat-habitual-big	'tobacco worm'	gayęˀgwasgó:wah	ga-yęˀgw-a-k-s-gó:wah		
gayęˀgwa:s	ga-yęˀgw-a-k-s		it.a-tobacco-joinerA-eat-habitual	'it eats tobacco'	gayę́ˀgwa:s	ga-yęˀgw-a-k-s		
gawęno̲hgriya̲ˀsgo:wah	ga-węno̲hgr-iya̲ˀk-s-go:wah		it.a-weed-cut-habitual-big	'weed or brush cutter'	gawęno̲hgriya̲ˀsgó:wah	ga-węno̲hgr-iya̲ˀk-s-gó:wah		
gawęno̲hgri:yaˀs	ga-węno̲hgr-i:yaˀk-s		it.a-weed-cut-habitual	'it cuts weeds'	gawęno̲hgrí:yaˀs	ga-węno̲hgr-í:yaˀk-s		
agawęgęhę:ˀ	ag-aw-ę-gęhę:ˀ		I.o-own-stative-past	'it used to be mine'	agawęgę́hę:ˀ	ni:ˀ ‘I’ ag-aw-ę-gę́hę:ˀ		
aga:węh	ag-a:w-ęh		I.o-own-stative	'mine'	agá:węh	ag-á:w-ęh		
ho:węh	ho:-w-ęh		he.o-own-stative	'his'	hó:węh	hó:-w-ęh		
eksaˀdase:gę̲hę:ˀ	e-ksaˀd-ase:-gę̲hę:ˀ		she.a-child-new.stative-past	‘a former teenage girl'	eksaˀdasé:gę̲hę:ˀ	e-ksaˀd-asé:-gę̲hę:ˀ		
eksaˀdase:ˀah	e-ksaˀd-ase:-ˀah		she.a-child-new.stative-diminutive	'teenage girl'	eksaˀdasé:ˀah	e-ksaˀd-asé:-ˀah		
akyęda̲hkwaˀgę̲hę:ˀ	akyęda̲hkw-aˀ-gę̲hę:ˀ		ø.prefix-chair-joinerA-past	'a former chair'	akyęda̲hkwáˀgę̲hę:ˀ	akyęda̲hkw-áˀ-gę̲hę:ˀ		
akyęda̲hkwaˀ	akyęda̲hkw-aˀ		ø.prefix-chair-nsf	'chair'	akyę́da̲hkwaˀ	akyę́da̲hkw-aˀ		
gokyęda̲hkwaˀgę̲hę:ˀ	go-kyęda̲hkw-aˀ-gę̲hę:ˀ		her-chair-joinerA-past	'it used to be her chair'	gokyęda̲hkwáˀgę̲hę:ˀ	go-kyęda̲hkw-áˀ-gę̲hę:ˀ		
knoha:ˀahgęhę:ˀ	k-noha:ˀah-gęhę:ˀ		I.a-aunt-past	'my former aunt'	knoha:ˀahgęhę:ˀ	k-noha:ˀah-gęhę:ˀ		
kno:ha:ˀah	k-no:ha:ˀah		I.a-aunt	'my aunt'	kno:há:ˀah	k-no:há:ˀah		
hehjiˀahgęhę:ˀ	he-hjiˀah-gęhę:ˀ		he:me-older.sibling-past	'my former older brother'	hehjiˀahgę́hę:ˀ	he-hjiˀah-gę́hę:ˀ		
hehjiˀah	he-hjiˀah		he:me-older.sibling	'my older brother'	hehjíˀah	he-hjíˀah		
haˀnigę̲hę:ˀ	ha-ˀni-gę̲hę:ˀ		he.a-father-past	'my former father'	haˀnígę̲hę:ˀ	ha-ˀní-gę̲hę:ˀ		
haˀnih	ha-ˀnih		he.a-father	'my father'	haˀnih	ha-ˀnih		
knohaˀgę̲hę:ˀ	k-nohaˀ-gę̲hę:ˀ		I.a-mother-past	'my former mother'	knoháˀgę̲hę:ˀ	k-noháˀ-gę̲hę:ˀ		
kno:haˀ	k-no:haˀ		I.a-aunt	'my mother'	knó:haˀ	k-nó:haˀ		
ǫgya:daogę̲hę:ˀ	ǫgy-a:d-ao-gę̲hę:ˀ		we.all-semireflexive-ceremonial.friend-past	'my former ceremonial friend'	ǫgya:dáogę̲hę:ˀ	ǫgy-a:d-áo-gę̲hę:ˀ		
ǫgya:daoˀ	ǫgy-a:d-aoˀ		we.all-semireflexive-ceremonial.friend	'my ceremonial friend'	ǫgya:dáoˀ	ǫgy-a:d-áoˀ		
ǫgyatsihgęhę:ˀ	ǫgy-atsih-gęhę:ˀ		we.all-friend-past	'my former friend'	ǫgyatsihgę́hę:ˀ	ǫgy-atsih-gę́hę:ˀ		
ǫgya:tsih	ǫgy-a:tsih		we.all-friend	'my friend'	ǫgyá:tsih	ǫgy-á:tsih		
ǫgwehǫwehne̲ha:ˀ	ǫgweh-ǫweh-ne̲ha:ˀ		people-typicalizer-customary	'Indian way'	ǫgwehǫwéhne̲ha:ˀ	ǫgweh-ǫwéh-ne̲ha:ˀ		
ǫgwehǫ:weh	ǫgweh-ǫ:weh		people-typicalizer	'Indian'	ǫgwehǫ́:weh	ǫgweh-ǫ́:weh		
hnyǫˀǫhneha:ˀ	hnyǫˀǫh-neha:ˀ		white.stative-customary	'white kind'	hnyǫˀǫhnéha:ˀ	hnyǫˀǫh-néha:ˀ		
shede̲hjihahneha:ˀ	shede̲h-ji-hah-neha:ˀ		early.morning-intensifier-diminutive-customary	'brunch time, mid-morning, early morning'	shede̲hjihahnéha:ˀ	shede̲h-ji-hah-néha:ˀ		
shede̲hji:hah	shede̲h-ji:-hah		early.morning-intensifier-diminutive	'early morning'	shede̲hjí:hah	shede̲h-jí:-hah		
ǫgwehǫ:weh	ǫgweh-ǫ:weh		ø.prefix-people-typicalizer	'Indian'	ǫgwehǫ́:weh	ǫgweh-ǫ́:weh		
otowe̲ˀgeha:ˀ	o-t-howe̲ˀ-geha:ˀ		it.o-semireflexive-cold.stative-customary	'the northern kind'	otowe̲ˀgéha:ˀ	o-t-howe̲ˀ-géha:ˀ		
otowe̲ˀgeh	o-t-howe̲-ˀgeh		it.o-semireflexive-cold.stative-on	'north'	otówe̲ˀgeh	o-t-howe̲-ˀgeh		
twę:twę:tge̲ha:ˀ	twę:twę:t-ge̲ha:ˀ		duck-customary	'duck dance'	twę:twę́:tge̲ha:ˀ	twę:twę́:t-ge̲ha:ˀ		
hnyagwaiˀgeha:ˀ	hnyagwaiˀ-geha:ˀ		bear-customary	'Bear Dance'	hnyagwaiˀgéha:ˀ	hnyagwaiˀ-géha:ˀ		
ahsdehka:ˀ	ahsdeh-ka:ˀ		ø.prefix-outside-customary	'outside type'	ahsdéhka:ˀ	ahsdéh-ka:ˀ		
ahsdeh	ahsdeh		ø.prefix-outside	'outside'	ahsdeh	ahsdeh		
go̲hsrehka:ˀ	go̲hsreh-ka:ˀ		ø.prefix-cold.place-customary	'winter kind'	go̲hsréhka:ˀ	go̲hsréh-ka:ˀ		
go̲hsrehneh	go̲hsre-hneh		ø.prefix-cold.place-at	'winter'	go̲hsréhneh	go̲hsré-hneh		
ędehka:ˀ	ęd-eh-ka:ˀ		ø.prefix-day-go.aspect-customary	'day kind'	ędéhka:ˀ	ęd-éh-ka:ˀ		
ę:deh	ę:d-eh		ø.prefix-day-go.aspect	'day'	ę́:deh	ę́:d-eh		
ahsǫhehka:ˀ	ahsǫh-eh-ka:ˀ		ø.prefix-night-go.aspect-customary	'night kind'	ahsǫ́hehka:ˀ	ahsǫ́h-eh-ka:ˀ		
ahsǫheh	ahsǫh-eh		ø.prefix-night-go.aspect	'night'	ahsǫ́heh	ahsǫ́h-eh		
ga̲hnyǫˀǫhka:ˀ	ga̲-hnyǫˀǫh-ka:ˀ		it.a-white.stative-customary	'white man's kind'	ga̲hnyǫ́ˀǫhka:ˀ	ga̲-hnyǫ́ˀǫh-ka:ˀ		
hahnyǫˀǫh	ha-hnyǫˀǫh		he.a-white.stative	'white man'	hahnyǫ́ˀǫh	ha-hnyǫ́ˀǫh		
ga̲hnawa̲ˀgeho:nǫˀ	ga̲-hnaw-a̲-ˀgeh-ho:nǫˀ		it.a-rapids-joinerA-on-populative	'Caughnawagans'	Ga̲hnawa̲ˀgehó:nǫˀ	ga̲-hnaw-a̲-ˀgeh-hó:nǫˀ		
ga̲hnawa̲ˀgeh	ga̲-hnaw-a̲-ˀgeh		it.a-rapids-joinerA-on	'Caughnawaga'	Ga̲hnáwa̲ˀgeh	ga̲-hnáw-a̲-ˀgeh		
ganyada:ˀge̲ho:nǫˀ	ga-nyada:-ˀgeh-ho:nǫˀ		it.a-lake-on-populative	'lake people, cottagers'	ganyada:ˀge̲hó:nǫˀ	ga-nyada:-ˀgeh-hó:nǫˀ		
ganyada:ˀgeh	ga-nyada:-ˀgeh		it.a-lake-on	'to, at the lake'	ganyadá:ˀgeh	ga-nyadá:-ˀgeh		
ǫhnyaˀge̲ho:nǫˀ	ǫhny-a-ˀgeh-ho:nǫˀ		ø.prefix-river.flats-joinerA-on-populative	'people of the river flats'	ǫhnyaˀge̲hó:nǫˀ	ǫhny-a-ˀgeh-hó:nǫˀ		
ǫhnyaˀgeh	ǫhny-a-ˀgeh		ø.prefix-river.flats-joinerA-on	'on the river flats'	ǫhnyáˀgeh	ǫhny-á-ˀgeh		
oyajiho:nǫˀ	o-ya-ji-ho:nǫˀ		it.o-other-intensifier-populative	'stranger, alien'	oyajihó:nǫˀ	o-ya-ji-hó:nǫˀ		
oya:jih	o-ya:-jih		it.o-other-intensifier	'another type'	oyá:jih	o-yá:-jih		
ganeda̲ˀgeho:nǫˀ	ga-ned-a̲-ˀgeh-ho:nǫˀ		it.a-valley-joinerA-on-populative	'Lower End People'	Ganeda̲ˀgehó:nǫˀ	ga-ned-a̲-ˀgeh-hó:nǫˀ		
hadihǫwaˀge̲ho:nǫˀ	hadi-hǫw-a-ˀge̲-ho:nǫˀ		they(males).a-boat-joinerA-on	'sailors, navy men, merchant marines'	hadihǫwaˀge̲hó:nǫˀ	hadi-hǫw-a-ˀge̲-hó:nǫˀ		
ga̲hǫ:waˀ	ga̲-hǫ:w-aˀ		it.a-boat-nsf	'boat'	ga̲hǫ́:waˀ	ga̲-hǫ́:w-aˀ		
ga̲hnawiyoˀge̲ho:nǫˀ	ga̲-hnaw-iyo-ˀge̲h-ho:nǫˀ		it.a-rapids-beautiful.stative-on-populative	'Oklahomans'	Ga̲hnawiyoˀge̲hó:nǫˀ	ga̲-hnaw-iyo-ˀge̲h-hó:nǫˀ		
ga̲hnawiyoˀgeh	ga̲-hnaw-iyo-ˀgeh		it.a-rapids-beautiful.stative-on	'Oklahoma'	Ga̲hnawiyóˀgeh	ga̲-hnaw-iyó-ˀgeh		
ganǫhgwa̲ˀtroho:nǫˀ	ga-nǫhgwa̲ˀtr-o-ho:nǫˀ		it.a-medicine-submerged.stative-on-populative	'Sour Spring People'	Ganǫhgwa̲ˀtrohó:nǫˀ	ga-nǫhgwa̲ˀtr-o-hó:nǫˀ		
ganǫhgwa̲ˀtroˀ	ga-nǫhgwa̲ˀtr-oˀ		it.a-medicine-submerged.stative	'Sour Springs'	Ganǫ́hgwa̲ˀtroˀ	ga-nǫ́hgwa̲ˀtr-oˀ		
dagęhyatho:nǫˀ	da-g-ęhy-a-t-ho:nǫˀ		cislocative-it.a-mountain.top-stand.stative-on-populative	'Upper End People'	Dagęhyathó:nǫˀ	da-g-ęhy-a-t-hó:nǫˀ		
gwahsdǫho:nǫˀ	gwahsdǫ-ho:nǫˀ		ø.prefix-	'Americans'	Gwahsdǫhó:nǫˀ	gwahsdǫ-hó:nǫˀ		
gwahsdǫhonǫˀge̲ho:nǫˀ	gwahsdǫh-honǫh-ˀge̲-ho:nǫˀ		ø.prefix-boston-populative-on-populative	'United States citizen'	Gwahsdǫhonǫˀge̲hó:nǫˀ	gwahsdǫh-honǫh-ˀge̲-hó:nǫˀ		
gwahsdǫhonǫˀgeh	gwahsdǫ-honǫ-ˀgeh		ø.prefix-boston-populative-on	'United States'	Gwahsdǫhonǫˀgeh	gwahsdǫ-honǫ-ˀgeh		
ahohda̲ˀjih	a-ho-hda̲-ˀ-jih		factual-he.o-get.full-punctual-intensifier	'he really got full'	ahóhda̲ˀjih	a-hó-hda̲-ˀ-jih		
ahohdaˀ	a-ho-hda-ˀ		factual-he.o-get.full-punctual	'he got full'	ahóhdaˀ	a-hó-hda-ˀ		
gęh?	s-g-ęnǫ-jih		repetitive-it.a-originate.from.stative-intensifier	'Are you (really) well?'	gęh?	s-g-ęnǫ́-jih		
sgę:nǫˀ.	s-g-ę:nǫˀ		repetitive-it.a-originate.from.stative	'Hello'	Sgę́:nǫˀ.	s-g-ę́:nǫˀ		
ohnaˀgę̲ˀjih	o-hna:gę̲ˀ-jih		it.o-under.stative-intensifier	'back then, back there, late, the bottom'	ohnáˀgę̲ˀjih	o-hná:gę̲ˀ-jih		
ohnaˀgę:ˀ	o-hna:gę:-ˀ		it.o-under.stative-nsf	'behind, late'	ohnáˀgę:ˀ	o-hná:gę:-ˀ		
he:tgę̲hjih	he:tgę̲h-jih		above-intensifier	'the very top'	hé:tgę̲hjih	hé:tgę̲h-jih		
ga̲ˀdrehda̲ˀsǫ:ˀǫh	ga̲-ˀdrehd-aˀ-shǫ:ˀǫh		it.a-car-nsf-pluralizer	'many, a variety of cars'	ga̲ˀdrehda̲ˀsǫ́:ˀǫh	ga̲-ˀdrehd-aˀ-shǫ́:ˀǫh		
ga̲ˀdrehdaˀ	ga̲-ˀdrehd-aˀ		it.a-car-nsf	'car(s)'	ga̲ˀdréhdaˀ	ga̲-ˀdréhd-aˀ		
ohǫda̲ˀsǫ:ˀǫh	o-hǫda̲ˀ-shǫ:ˀǫh		it.o-sapling-nsf-pluralizer	'bushes'	ohǫda̲ˀsǫ́:ˀǫh	o-hǫda̲ˀ-shǫ́:ˀǫh		
ohǫ:daˀ	o-hǫ:d-aˀ		it.o-sapling-nsf	'whip(s)'	ohǫ́:daˀ	o-hǫ́:d-aˀ		
jidęˀsǫ:ˀǫh	jidęˀ-shǫ:ˀǫh		ø.prefix-bird-pluralizer	'birds'	jidęˀsǫ́:ˀǫh	jidęˀ-shǫ́:ˀǫh		
jidę:ˀęh	jidę:-ˀeh		ø.prefix-bird-pluralizer	'bird(s)'	jidę́:ˀęh	jidę́:-ˀeh		
agetgwę̲ˀdaˀsǫ:ˀǫh	age-tgwę̲ˀd-aˀ-shǫ:ˀǫh		my-wallet-nsf-pluralizer	'my suitcases (ones that are scattered around)’	agetgwę̲ˀdaˀsǫ́:ˀǫh	age-tgwę̲ˀd-aˀ-shǫ́:ˀǫh		
agetgwę̲ˀdaˀ	age-tgwę̲ˀd-aˀ		my-wallet-nsf	'my suitcase(s), wallet(s), purse(s)'	agétgwę̲ˀdaˀ	agé-tgwę̲ˀd-aˀ		
hadiksa̲ˀsǫ:ˀǫh	hadi-ks-a̲ˀ-shǫ:ˀǫh		they(males).a-child-nsf-pluralizer	'male children'	hadiksa̲ˀsǫ́:ˀǫh	hadi-ks-a̲ˀ-shǫ́:ˀǫh		
hadiksa:ˀah	hadi-ks-a:ˀ-ˀah		they(males).a-child-nsf-diminutive	'two boys'	hadiksá:ˀah	hadi-ks-á:ˀ-ˀah		
gaeksa̲ˀsǫ:ˀǫh	gae-ks-a̲ˀ-shǫ:ˀǫh		they(fe/males).a-child-nsf-pluralizer	'female or mixed children'	gaeksa̲ˀsǫ́:ˀǫh	gae-ks-a̲ˀ-shǫ́:ˀǫh		
gaeksa:ˀah	gae-ksa:-ˀah		they(fe/males).a-child-nsf-diminutive	'two girls'	gaeksá:ˀah	gae-ksá:-ˀah		
ehstaˀ	e-hsd-haˀ		someone-use-habitual	'she uses or people use'	ehstaˀ	e-hsd-haˀ		
ga:gǫgweˀdase:	ga:g-ǫgweˀd-ase:		they(fe/males).a-people-new.stative	'young women'	ga:gǫgwéˀdase:	ga:g-ǫgwéˀd-ase:		
gakeyadreˀsǫ:ˀǫh	gakey-adreˀ-shǫ:ˀǫh		I:them-join.stative-pluralizer	'my grandchildren'	gakeyadreˀsǫ́:ˀǫh	gakey-adreˀ-shǫ́:ˀǫh		
gagehǫˀ	sgat-shǫ:ˀǫh		one-pluralizer	'one of each thing lying around'	gagéhǫˀ	sgat-shǫ́:ˀǫh		
hęwage̲hoˀ.	hwihs-shǫ:ˀǫh		five-pluralizer	'Oh, I'll be here around 5 o'clock.'	hęwáge̲hoˀ.	hwihs-shǫ́:ˀǫh		
ta:di:yǫˀ	sgat-shǫ:ˀǫh		one-pluralizer	'they came in one by one'	ta:dí:yǫˀ	sgat-shǫ́:ˀǫh		
agetgwę̲ˀdaˀ	age-twę̲ˀd-aˀ		my-wallet-nsf	'my suitcase(s), wallet(s), purse(s)'	agétgwę̲ˀdaˀ	agé-twę̲ˀd-aˀ		
gakeyadreˀsǫˀ	gakey-adreˀ-shǫˀ		I:them-join.stative-pluralizer	'my grandchildren'	gakeyadréˀsǫˀ	gakey-adréˀ-shǫˀ		
ǫdęnǫ̲hksǫˀ	ǫ-dę-nǫ̲hk-shǫˀ		someone-semireflexive-relative-pluralizer	'relatives'	ǫdę́nǫ̲hksǫˀ	ǫ-dę́-nǫ̲hk-shǫˀ		
agya:dę:nǫhk	agya:-dę:-nǫhk		my-semireflexive-relative	'my relative'	agya:dę́:nǫhk	agya:-dę́:-nǫhk		
gakehji̲ˀahsǫˀ	gake-hji̲ˀah-sǫˀ		I:them-older.sibling-pluralizer	'my older siblings'	gakehji̲ˀáhsǫˀ	gake-hji̲ˀáh-sǫˀ		
kehjiˀah	keh-ji-ˀah		I:them-older.sibling	'my older sister'	kehjíˀah	keh-jí-ˀah		
hwihsǫˀ	hwihs-shǫˀ		five-pluralizer	'five-ish, around 5:00'	hwihsǫˀ	hwihs-shǫˀ		
sgatsǫˀ	sgat-shǫˀ		one-pluralizer	'one at a time'	sgatsǫˀ	sgat-shǫˀ		
deknisǫˀ	dekni-shǫˀ		two-pluralizer	'by twos, two at a time '	deknísǫˀ	dekní-shǫˀ		
jo̲hsiˀdatsǫˀ	j-o-hsiˀd-a-t-shǫˀ		repetitive-it.o-foot-joinerA-stand.stative-pluralizer	'one foot apart'	jo̲hsíˀdatsǫˀ	j-o-hsíˀd-a-t-shǫˀ		
jo̲hsiˀda:t	j-o-hsiˀd-a:-t		repetitive-it.o-foot-joinerA-stand.stative	'one foot'	jo̲hsíˀda:t	j-o-hsíˀd-a:-t		
sga̲ˀdrehdatsǫˀ	s-ga̲-ˀdrehd-a-t-shǫˀ		repetitive-it.a-car-joinerA-stand.stative-pluralizer	‘one car at a time’, ‘each car’, ‘per car’	sga̲ˀdréhdatsǫˀ	s-ga̲-ˀdrehd-a-t-shǫˀ		
sga̲ˀdrehda:t	s-ga̲-ˀdrehd-a:-t		repetitive-it.a-car-joinerA-stand.stative	'one car'	sga̲ˀdréhda:t	s-ga̲-ˀdrehd-a:-t		
degadiyahshesǫˀ	de-gadi-yahshe-shǫˀ		dualic-they(animals)/objects.a-two.things.stative-pluralizer	‘two things at a time’	degadiyáhshesǫˀ	de-gadi-yáhshe-shǫˀ		
degadiyahshe:	de-gadi-yahshe:		dualic-they(animals)/objects.a-two.things.stative	'two of them; they are two (things)'	degadiyáhshe:	de-gadi-yáhshe:		
hoyętwę̲hsǫˀ	ho-yętw-ę̲h-shǫˀ		he.o-plant-stative-pluralizer	'he planted several things'	hoyę́twę̲hsǫˀ	ho-yętw-ę̲h-shǫˀ		
hoyę:twęh	ho-yę:tw-ęh		he.o-plant-stative	'he planted'	hoyę́:twęh	ho-yę́:tw-ęh		
sawęhsǫˀ	sa-węh-shǫˀ		you(one).o-own.stative-pluralizer	'your belongings, property'	sawę́hsǫˀ	sa-węh-shǫˀ		
sa:węh	sa-węh		you(one).o-own.stative	'you own something'	sá:węh	sa-węh		
ogayǫ̲hsǫˀ	o-gay-ǫ̲h-shǫˀ		it.o-old-stative-pluralizer	'old things'	ogáyǫ̲hsǫˀ	o-gáy-ǫ̲h-shǫˀ		
oga:yǫh	o-ga:y-ǫh		it.o-old-stative	'it is old'	ogá:yǫh	o-gá:y-ǫh		
shǫgwaęnawisǫˀ	shǫgwa-ęn-awi-shǫˀ		he:us-song-give.stative-pluralizer	'he has given us songs'	shǫgwaęnáwisǫˀ	shǫgwa-ęn-áwi-shǫˀ		
de̲honę̲hsoweksǫˀ	de̲-hon-ę̲hs-owek-shǫˀ		dualic-they(males).o-shoe-be.covered.stative-pluralizer	'they (m) have their shoes on'	de̲honę̲hsóweksǫˀ	de̲-hon-ę̲hs-ówek-shǫˀ		
da̲ha:di:yǫˀ	sgat-shǫˀ		one-pluralizer	'they came in one by one'	da̲ha:dí:yǫˀ	sgat-shǫˀ		
da̲ha:di:yǫˀ	sgat-shǫ:ˀǫh		one-pluralizer	'they came in one by one'	da̲ha:dí:yǫˀ	sgat-shǫ́:ˀǫh		
hadiksa̲ˀsǫˀ	hadi-ksa̲ˀ-shǫˀ		they(males).a-child-pluralizer	'they are acting like boys'	hadíksa̲ˀsǫˀ	hadí-ksa̲ˀ-shǫˀ		
hadiksa̲ˀsǫ:ˀǫh	hadi-ksa̲ˀ-shǫ:ˀǫh		they(males).a-child-pluralizer	'they are acting like boys'	hadiksa̲ˀsǫ́:ˀǫh	hadi-ksa̲ˀ-shǫ́:ˀǫh		
agetgwę̲ˀdaˀsǫ:ˀǫh	age-tgwę̲ˀd-aˀ-shǫ:ˀǫh		my-wallet-nsf-pluralizer	'my suitcases (ones that are scattered around)’	agetgwę̲ˀdaˀsǫ́:ˀǫh	age-tgwę̲ˀd-aˀ-shǫ́:ˀǫh		
agetgwę̲ˀdaˀ	age-tgwę̲ˀd-aˀ		my-wallet-nsf	'my suitcase(s), wallet(s), purse(s)'	agétgwę̲ˀdaˀ	agé-tgwę̲ˀd-aˀ		
